customer_id,city_tier,recency_days,frequency,monetary,segment,segment_label
3285,Tier1,19,6,3395.0,0,Champions
3286,Tier1,27,6,2994.0,0,Champions
3287,Tier2,2,0,0.0,3,New/Low-Value Active
3288,Tier2,12,2,266.0,3,New/Low-Value Active
3289,Tier2,13,4,3884.0,0,Champions
3290,Tier3,114,4,2571.0,2,Dormant/Churned
3291,Tier3,73,7,587.0,0,Champions
3292,Tier2,15,2,284.0,3,New/Low-Value Active
3293,Tier3,1,6,1298.0,0,Champions
3294,Tier2,42,4,1613.0,0,Champions
3295,Tier1,10,8,537.0,0,Champions
3296,Tier1,16,4,2534.0,0,Champions
3297,Tier2,59,8,7914.0,1,At-Risk High-Value
3298,Tier2,111,7,2576.0,2,Dormant/Churned
3299,Tier2,17,3,2449.0,3,New/Low-Value Active
3300,Tier2,21,4,583.0,3,New/Low-Value Active
3301,Tier2,47,7,2115.0,0,Champions
3302,Tier2,57,2,1931.0,3,New/Low-Value Active
3303,Tier3,3,3,1329.0,3,New/Low-Value Active
3304,Tier2,163,5,1810.0,2,Dormant/Churned
3305,Tier3,113,5,3624.0,2,Dormant/Churned
3306,Tier3,22,3,704.0,3,New/Low-Value Active
3307,Tier1,8,8,1126.0,0,Champions
3308,Tier2,52,5,1268.0,0,Champions
3309,Tier1,5,6,984.0,0,Champions
3310,Tier2,118,3,252.0,2,Dormant/Churned
3311,Tier3,122,5,1994.0,2,Dormant/Churned
3312,Tier3,64,4,784.0,3,New/Low-Value Active
3313,Tier3,53,2,2712.0,3,New/Low-Value Active
3314,Tier3,206,3,1044.0,2,Dormant/Churned
3315,Tier1,48,7,1399.0,0,Champions
3316,Tier3,16,3,1207.0,3,New/Low-Value Active
3317,Tier2,32,2,2037.0,3,New/Low-Value Active
3318,Tier2,24,3,1486.0,3,New/Low-Value Active
3319,Tier3,3,3,1216.0,3,New/Low-Value Active
3320,Tier1,46,6,996.0,0,Champions
3321,Tier3,15,4,1129.0,3,New/Low-Value Active
3322,Tier1,65,5,1941.0,0,Champions
3323,Tier1,7,9,447.0,0,Champions
3324,Tier3,3,2,409.0,3,New/Low-Value Active
3325,Tier2,0,1,613.0,3,New/Low-Value Active
3326,Tier3,74,1,301.0,3,New/Low-Value Active
3327,Tier3,63,4,2205.0,0,Champions
3328,Tier3,9,5,1644.0,0,Champions
3329,Tier3,31,1,1024.0,3,New/Low-Value Active
3330,Tier1,79,8,5237.0,1,At-Risk High-Value
3331,Tier1,24,8,5317.0,1,At-Risk High-Value
3332,Tier2,48,2,1636.0,3,New/Low-Value Active
3333,Tier2,5,4,322.0,3,New/Low-Value Active
3334,Tier2,7,6,1907.0,0,Champions
3335,Tier3,5,2,501.0,3,New/Low-Value Active
3336,Tier2,28,5,1303.0,0,Champions
3337,Tier1,17,0,0.0,3,New/Low-Value Active
3338,Tier3,11,3,755.0,3,New/Low-Value Active
3339,Tier3,21,1,698.0,3,New/Low-Value Active
3340,Tier1,25,2,951.0,3,New/Low-Value Active
3341,Tier1,93,12,6333.0,1,At-Risk High-Value
3342,Tier1,102,3,1600.0,2,Dormant/Churned
3343,Tier2,147,2,1449.0,2,Dormant/Churned
3344,Tier2,20,1,298.0,3,New/Low-Value Active
3345,Tier3,45,6,2852.0,0,Champions
3346,Tier3,128,5,2873.0,2,Dormant/Churned
3347,Tier3,12,1,244.0,3,New/Low-Value Active
3348,Tier2,1,3,2601.0,3,New/Low-Value Active
3349,Tier2,0,4,1378.0,3,New/Low-Value Active
3350,Tier2,1,2,229.0,3,New/Low-Value Active
3351,Tier2,41,4,1224.0,3,New/Low-Value Active
3352,Tier1,15,11,9647.0,1,At-Risk High-Value
3353,Tier2,22,1,126.0,3,New/Low-Value Active
3354,Tier3,31,4,225.0,3,New/Low-Value Active
3355,Tier3,26,8,4094.0,0,Champions
3356,Tier3,4,3,1075.0,3,New/Low-Value Active
3357,Tier2,29,4,983.0,3,New/Low-Value Active
3358,Tier3,22,2,34.0,3,New/Low-Value Active
3359,Tier1,87,8,9651.0,1,At-Risk High-Value
3360,Tier2,24,3,1303.0,3,New/Low-Value Active
3361,Tier3,37,1,421.0,3,New/Low-Value Active
3362,Tier2,8,1,1146.0,3,New/Low-Value Active
3363,Tier1,70,2,1491.0,3,New/Low-Value Active
3364,Tier2,18,2,879.0,3,New/Low-Value Active
3365,Tier3,51,2,1115.0,3,New/Low-Value Active
3366,Tier2,5,5,2086.0,0,Champions
3367,Tier2,18,1,720.0,3,New/Low-Value Active
3368,Tier1,63,7,8247.0,1,At-Risk High-Value
3369,Tier1,29,5,3453.0,0,Champions
3370,Tier2,7,4,1289.0,3,New/Low-Value Active
3371,Tier1,50,5,5183.0,0,Champions
3372,Tier2,24,5,651.0,0,Champions
3373,Tier3,7,4,1927.0,0,Champions
3374,Tier2,19,4,1893.0,0,Champions
3375,Tier3,8,1,593.0,3,New/Low-Value Active
3376,Tier2,25,3,311.0,3,New/Low-Value Active
3377,Tier2,17,5,5508.0,0,Champions
3378,Tier1,35,6,1932.0,0,Champions
3379,Tier3,27,2,917.0,3,New/Low-Value Active
3380,Tier2,29,9,1598.0,0,Champions
3381,Tier1,51,5,2925.0,0,Champions
3382,Tier3,24,1,323.0,3,New/Low-Value Active
3383,Tier3,27,6,1834.0,0,Champions
3384,Tier3,24,0,0.0,3,New/Low-Value Active
3385,Tier3,1,4,1225.0,3,New/Low-Value Active
3386,Tier3,10,1,101.0,3,New/Low-Value Active
3387,Tier3,1,3,1063.0,3,New/Low-Value Active
3388,Tier3,111,4,4189.0,2,Dormant/Churned
3389,Tier3,25,3,1877.0,3,New/Low-Value Active
3390,Tier1,8,2,47.0,3,New/Low-Value Active
3391,Tier2,38,6,1243.0,0,Champions
3392,Tier3,30,3,1899.0,3,New/Low-Value Active
3393,Tier3,15,2,2297.0,3,New/Low-Value Active
3394,Tier2,10,1,464.0,3,New/Low-Value Active
3395,Tier3,11,4,179.0,3,New/Low-Value Active
3396,Tier3,38,5,1260.0,0,Champions
3397,Tier3,69,1,72.0,3,New/Low-Value Active
3398,Tier3,71,5,1565.0,0,Champions
3399,Tier3,52,4,1416.0,3,New/Low-Value Active
3400,Tier2,32,4,1793.0,0,Champions
3401,Tier3,69,5,1808.0,0,Champions
3402,Tier3,4,3,666.0,3,New/Low-Value Active
3403,Tier1,41,6,786.0,0,Champions
3404,Tier3,15,5,1834.0,0,Champions
3405,Tier2,55,4,3694.0,0,Champions
3406,Tier2,5,2,2469.0,3,New/Low-Value Active
3407,Tier3,152,4,843.0,2,Dormant/Churned
3408,Tier2,24,2,1218.0,3,New/Low-Value Active
3409,Tier2,4,0,0.0,3,New/Low-Value Active
3410,Tier3,75,5,5043.0,0,Champions
3411,Tier3,71,7,1298.0,0,Champions
3412,Tier3,43,7,1874.0,0,Champions
3413,Tier2,254,5,4433.0,2,Dormant/Churned
3414,Tier3,172,0,0.0,2,Dormant/Churned
3415,Tier3,20,1,132.0,3,New/Low-Value Active
3416,Tier2,0,1,621.0,3,New/Low-Value Active
3417,Tier2,11,2,379.0,3,New/Low-Value Active
3418,Tier1,84,10,3267.0,0,Champions
3419,Tier3,57,1,393.0,3,New/Low-Value Active
3420,Tier3,17,2,814.0,3,New/Low-Value Active
3421,Tier3,29,4,2864.0,0,Champions
3422,Tier2,18,3,3193.0,3,New/Low-Value Active
3423,Tier3,16,1,507.0,3,New/Low-Value Active
3424,Tier1,96,4,1177.0,2,Dormant/Churned
3425,Tier3,4,4,1073.0,3,New/Low-Value Active
3426,Tier1,9,4,4058.0,0,Champions
3427,Tier1,139,0,0.0,2,Dormant/Churned
3428,Tier3,11,2,1061.0,3,New/Low-Value Active
3429,Tier3,2,3,1887.0,3,New/Low-Value Active
3430,Tier3,91,2,343.0,2,Dormant/Churned
3431,Tier3,5,2,1821.0,3,New/Low-Value Active
3432,Tier2,38,3,544.0,3,New/Low-Value Active
3433,Tier2,19,3,319.0,3,New/Low-Value Active
3434,Tier2,14,5,3004.0,0,Champions
3435,Tier2,91,6,1312.0,2,Dormant/Churned
3436,Tier1,10,1,516.0,3,New/Low-Value Active
3437,Tier2,1,5,1547.0,0,Champions
3438,Tier2,46,5,479.0,0,Champions
3439,Tier2,23,4,2688.0,0,Champions
3440,Tier2,178,1,662.0,2,Dormant/Churned
3441,Tier2,12,4,3515.0,0,Champions
3442,Tier1,49,7,7866.0,1,At-Risk High-Value
3443,Tier3,19,2,639.0,3,New/Low-Value Active
3444,Tier3,60,4,1557.0,3,New/Low-Value Active
3445,Tier3,156,4,3082.0,2,Dormant/Churned
3446,Tier1,19,12,5852.0,1,At-Risk High-Value
3447,Tier3,50,3,1447.0,3,New/Low-Value Active
3448,Tier3,136,5,1485.0,2,Dormant/Churned
3449,Tier3,87,1,113.0,3,New/Low-Value Active
3450,Tier3,18,4,2309.0,0,Champions
3451,Tier3,56,2,786.0,3,New/Low-Value Active
3452,Tier2,58,5,1729.0,0,Champions
3453,Tier1,69,5,5744.0,1,At-Risk High-Value
3454,Tier2,44,5,2685.0,0,Champions
3455,Tier3,65,3,433.0,3,New/Low-Value Active
3456,Tier2,9,1,299.0,3,New/Low-Value Active
3457,Tier2,0,2,118.0,3,New/Low-Value Active
3458,Tier2,5,3,738.0,3,New/Low-Value Active
3459,Tier2,6,8,519.0,0,Champions
3460,Tier3,46,3,4891.0,0,Champions
3461,Tier2,8,3,882.0,3,New/Low-Value Active
3462,Tier3,100,1,184.0,2,Dormant/Churned
3463,Tier3,9,2,321.0,3,New/Low-Value Active
3464,Tier2,35,2,791.0,3,New/Low-Value Active
3465,Tier2,27,4,2522.0,0,Champions
3466,Tier2,65,1,39.0,3,New/Low-Value Active
3467,Tier2,12,6,1277.0,0,Champions
3468,Tier2,29,6,4363.0,0,Champions
3469,Tier2,33,1,587.0,3,New/Low-Value Active
3470,Tier2,7,4,1815.0,0,Champions
3471,Tier2,63,7,2493.0,0,Champions
3472,Tier2,185,6,2300.0,2,Dormant/Churned
3473,Tier2,19,6,1291.0,0,Champions
3474,Tier2,57,2,1677.0,3,New/Low-Value Active
3475,Tier2,27,2,614.0,3,New/Low-Value Active
3476,Tier2,12,2,894.0,3,New/Low-Value Active
3477,Tier2,2,6,4006.0,0,Champions
3478,Tier2,21,7,9544.0,1,At-Risk High-Value
3479,Tier2,88,1,122.0,3,New/Low-Value Active
3480,Tier2,59,7,4453.0,0,Champions
3481,Tier2,18,5,3700.0,0,Champions
3482,Tier1,16,5,5746.0,0,Champions
3483,Tier2,0,5,2821.0,0,Champions
3484,Tier3,41,3,793.0,3,New/Low-Value Active
3485,Tier3,45,5,1156.0,0,Champions
3486,Tier3,130,4,1645.0,2,Dormant/Churned
3487,Tier2,75,1,918.0,3,New/Low-Value Active
3488,Tier2,0,3,349.0,3,New/Low-Value Active
3489,Tier1,18,3,1899.0,3,New/Low-Value Active
3490,Tier3,32,4,768.0,3,New/Low-Value Active
3491,Tier3,37,2,1384.0,3,New/Low-Value Active
3492,Tier1,10,7,3766.0,0,Champions
3493,Tier3,14,2,282.0,3,New/Low-Value Active
3494,Tier2,118,6,1681.0,2,Dormant/Churned
3495,Tier2,30,2,822.0,3,New/Low-Value Active
3496,Tier3,28,3,552.0,3,New/Low-Value Active
3497,Tier2,34,4,5059.0,0,Champions
3498,Tier3,365,3,1514.0,2,Dormant/Churned
3499,Tier2,34,3,957.0,3,New/Low-Value Active
3500,Tier2,80,1,170.0,3,New/Low-Value Active
3501,Tier3,56,8,4211.0,0,Champions
3502,Tier2,34,5,2719.0,0,Champions
3503,Tier1,12,7,4139.0,0,Champions
3504,Tier1,18,6,2018.0,0,Champions
3505,Tier3,5,7,2220.0,0,Champions
3506,Tier1,113,10,6466.0,1,At-Risk High-Value
3507,Tier3,226,3,1369.0,2,Dormant/Churned
3508,Tier3,64,3,1395.0,3,New/Low-Value Active
3509,Tier1,50,7,5944.0,1,At-Risk High-Value
3510,Tier3,26,4,1707.0,0,Champions
3511,Tier2,30,2,2019.0,3,New/Low-Value Active
3512,Tier3,57,3,3233.0,3,New/Low-Value Active
3513,Tier3,28,0,0.0,3,New/Low-Value Active
3514,Tier2,171,1,750.0,2,Dormant/Churned
3515,Tier3,17,1,326.0,3,New/Low-Value Active
3516,Tier2,8,7,4558.0,0,Champions
3517,Tier1,70,6,1953.0,0,Champions
3518,Tier1,60,5,3476.0,0,Champions
3519,Tier1,8,7,2910.0,0,Champions
3520,Tier1,2,5,4440.0,0,Champions
3521,Tier3,39,5,758.0,0,Champions
3522,Tier3,18,5,1486.0,0,Champions
3523,Tier2,94,4,2983.0,2,Dormant/Churned
3524,Tier1,47,6,163.0,0,Champions
3525,Tier1,10,9,4137.0,0,Champions
3526,Tier3,38,3,1053.0,3,New/Low-Value Active
3527,Tier1,71,6,2061.0,0,Champions
3528,Tier2,29,4,554.0,3,New/Low-Value Active
3529,Tier3,66,2,794.0,3,New/Low-Value Active
3530,Tier3,77,7,2319.0,0,Champions
3531,Tier3,0,5,2730.0,0,Champions
3532,Tier3,42,3,365.0,3,New/Low-Value Active
3533,Tier3,97,1,751.0,2,Dormant/Churned
3534,Tier2,1,6,788.0,0,Champions
3535,Tier2,14,2,264.0,3,New/Low-Value Active
3536,Tier3,50,3,579.0,3,New/Low-Value Active
3537,Tier2,101,7,5774.0,1,At-Risk High-Value
3538,Tier2,51,6,1788.0,0,Champions
3539,Tier2,53,4,6866.0,1,At-Risk High-Value
3540,Tier3,89,5,2035.0,2,Dormant/Churned
3541,Tier2,167,6,8538.0,1,At-Risk High-Value
3542,Tier3,12,3,757.0,3,New/Low-Value Active
3543,Tier2,46,1,489.0,3,New/Low-Value Active
3544,Tier3,7,3,451.0,3,New/Low-Value Active
3545,Tier3,1,5,635.0,0,Champions
3546,Tier3,58,3,475.0,3,New/Low-Value Active
3547,Tier2,92,3,555.0,2,Dormant/Churned
3548,Tier2,15,4,1961.0,0,Champions
3549,Tier3,89,6,2280.0,0,Champions
3550,Tier2,34,10,2944.0,0,Champions
3551,Tier2,32,4,3097.0,0,Champions
3552,Tier1,18,4,3145.0,0,Champions
3553,Tier1,22,2,897.0,3,New/Low-Value Active
3554,Tier3,36,2,544.0,3,New/Low-Value Active
3555,Tier3,59,3,188.0,3,New/Low-Value Active
3556,Tier2,33,1,715.0,3,New/Low-Value Active
3557,Tier2,53,1,190.0,3,New/Low-Value Active
3558,Tier1,8,13,9084.0,1,At-Risk High-Value
3559,Tier2,29,3,2022.0,3,New/Low-Value Active
3560,Tier2,62,3,449.0,3,New/Low-Value Active
3561,Tier1,32,4,437.0,3,New/Low-Value Active
3562,Tier3,151,3,716.0,2,Dormant/Churned
3563,Tier3,35,1,1164.0,3,New/Low-Value Active
3564,Tier3,0,1,295.0,3,New/Low-Value Active
3565,Tier2,87,4,671.0,2,Dormant/Churned
3566,Tier2,11,4,830.0,3,New/Low-Value Active
3567,Tier3,59,4,781.0,3,New/Low-Value Active
3568,Tier2,58,4,628.0,3,New/Low-Value Active
3569,Tier1,42,4,1767.0,0,Champions
3570,Tier3,136,3,3338.0,2,Dormant/Churned
3571,Tier3,43,2,1749.0,3,New/Low-Value Active
3572,Tier2,62,5,1853.0,0,Champions
3573,Tier2,11,5,324.0,0,Champions
3574,Tier2,12,3,317.0,3,New/Low-Value Active
3575,Tier3,108,3,2598.0,2,Dormant/Churned
3576,Tier2,4,5,1119.0,0,Champions
3577,Tier1,32,6,1361.0,0,Champions
3578,Tier1,17,5,1415.0,0,Champions
3579,Tier1,2,6,2102.0,0,Champions
3580,Tier2,84,5,946.0,2,Dormant/Churned
3581,Tier2,64,7,3709.0,0,Champions
3582,Tier2,11,5,4639.0,0,Champions
3583,Tier3,54,4,1624.0,0,Champions
3584,Tier2,25,3,695.0,3,New/Low-Value Active
3585,Tier2,49,3,176.0,3,New/Low-Value Active
3586,Tier1,104,5,3295.0,2,Dormant/Churned
3587,Tier3,81,0,0.0,3,New/Low-Value Active
3588,Tier3,55,2,289.0,3,New/Low-Value Active
3589,Tier3,22,3,1239.0,3,New/Low-Value Active
3590,Tier2,15,2,862.0,3,New/Low-Value Active
3591,Tier2,35,7,4141.0,0,Champions
3592,Tier2,9,0,0.0,3,New/Low-Value Active
3593,Tier3,63,3,750.0,3,New/Low-Value Active
3594,Tier3,8,5,764.0,0,Champions
3595,Tier3,34,2,2503.0,3,New/Low-Value Active
3596,Tier1,46,6,5037.0,0,Champions
3597,Tier2,31,6,2567.0,0,Champions
3598,Tier3,66,1,210.0,3,New/Low-Value Active
3599,Tier3,100,3,1167.0,2,Dormant/Churned
3600,Tier3,103,4,478.0,2,Dormant/Churned
3601,Tier2,40,6,941.0,0,Champions
3602,Tier1,1,7,6183.0,1,At-Risk High-Value
3603,Tier2,52,3,1672.0,3,New/Low-Value Active
3604,Tier2,16,4,2404.0,0,Champions
3605,Tier3,39,3,2663.0,3,New/Low-Value Active
3606,Tier1,6,4,3034.0,0,Champions
3607,Tier3,10,3,1229.0,3,New/Low-Value Active
3608,Tier2,263,7,2850.0,2,Dormant/Churned
3609,Tier2,22,5,3102.0,0,Champions
3610,Tier1,69,9,6420.0,1,At-Risk High-Value
3611,Tier3,25,2,203.0,3,New/Low-Value Active
3612,Tier1,35,7,2478.0,0,Champions
3613,Tier3,256,3,1125.0,2,Dormant/Churned
3614,Tier3,108,6,8621.0,1,At-Risk High-Value
3615,Tier1,40,8,7945.0,1,At-Risk High-Value
3616,Tier3,10,1,97.0,3,New/Low-Value Active
3617,Tier1,5,5,2249.0,0,Champions
3618,Tier1,15,9,12550.0,1,At-Risk High-Value
3619,Tier1,74,10,4835.0,1,At-Risk High-Value
3620,Tier1,2,3,1492.0,3,New/Low-Value Active
3621,Tier2,32,3,527.0,3,New/Low-Value Active
3622,Tier3,78,4,442.0,2,Dormant/Churned
3623,Tier2,24,2,871.0,3,New/Low-Value Active
3624,Tier3,15,2,271.0,3,New/Low-Value Active
3625,Tier2,15,4,918.0,3,New/Low-Value Active
3626,Tier2,1,3,526.0,3,New/Low-Value Active
3627,Tier2,47,1,955.0,3,New/Low-Value Active
3628,Tier3,2,4,428.0,3,New/Low-Value Active
3629,Tier3,59,1,201.0,3,New/Low-Value Active
3630,Tier3,9,4,2256.0,0,Champions
3631,Tier1,12,10,4807.0,1,At-Risk High-Value
3632,Tier2,3,1,792.0,3,New/Low-Value Active
3633,Tier2,24,2,3213.0,3,New/Low-Value Active
3634,Tier2,10,3,865.0,3,New/Low-Value Active
3635,Tier2,45,2,1543.0,3,New/Low-Value Active
3636,Tier2,39,4,1596.0,0,Champions
3637,Tier2,94,6,953.0,2,Dormant/Churned
3638,Tier3,5,5,746.0,0,Champions
3639,Tier3,1,0,0.0,3,New/Low-Value Active
3640,Tier2,57,4,2011.0,0,Champions
3641,Tier2,33,2,1272.0,3,New/Low-Value Active
3642,Tier2,22,5,1688.0,0,Champions
3643,Tier2,81,4,1501.0,2,Dormant/Churned
3644,Tier3,137,5,2840.0,2,Dormant/Churned
3645,Tier3,45,2,1407.0,3,New/Low-Value Active
3646,Tier2,28,3,1154.0,3,New/Low-Value Active
3647,Tier1,1,11,8348.0,1,At-Risk High-Value
3648,Tier3,29,2,102.0,3,New/Low-Value Active
3649,Tier1,19,7,11681.0,1,At-Risk High-Value
3650,Tier2,22,3,2851.0,3,New/Low-Value Active
3651,Tier2,120,4,2454.0,2,Dormant/Churned
3652,Tier1,1,7,4836.0,0,Champions
3653,Tier2,84,3,4419.0,2,Dormant/Churned
3654,Tier3,2,3,1434.0,3,New/Low-Value Active
3655,Tier2,149,3,1288.0,2,Dormant/Churned
3656,Tier2,58,3,2643.0,3,New/Low-Value Active
3657,Tier2,9,2,809.0,3,New/Low-Value Active
3658,Tier2,48,2,816.0,3,New/Low-Value Active
3659,Tier2,18,4,2211.0,0,Champions
3660,Tier2,129,2,940.0,2,Dormant/Churned
3661,Tier3,21,2,571.0,3,New/Low-Value Active
3662,Tier1,9,3,3805.0,0,Champions
3663,Tier2,32,5,2424.0,0,Champions
3664,Tier1,9,6,2600.0,0,Champions
3665,Tier2,13,5,1460.0,0,Champions
3666,Tier3,26,1,381.0,3,New/Low-Value Active
3667,Tier2,14,7,2105.0,0,Champions
3668,Tier1,62,8,6741.0,1,At-Risk High-Value
3669,Tier2,43,4,1786.0,0,Champions
3670,Tier1,98,6,7922.0,1,At-Risk High-Value
3671,Tier1,33,10,4384.0,1,At-Risk High-Value
3672,Tier2,48,6,3765.0,0,Champions
3673,Tier2,60,4,3668.0,0,Champions
3674,Tier3,53,4,1070.0,3,New/Low-Value Active
3675,Tier1,5,10,10900.0,1,At-Risk High-Value
3676,Tier1,77,11,4738.0,1,At-Risk High-Value
3677,Tier1,18,11,24962.0,1,At-Risk High-Value
3678,Tier3,95,2,342.0,2,Dormant/Churned
3679,Tier2,112,4,949.0,2,Dormant/Churned
3680,Tier2,17,4,1309.0,3,New/Low-Value Active
3681,Tier3,65,1,116.0,3,New/Low-Value Active
3682,Tier3,99,1,594.0,2,Dormant/Churned
3683,Tier2,112,3,4304.0,2,Dormant/Churned
3684,Tier2,13,2,299.0,3,New/Low-Value Active
3685,Tier3,30,3,1494.0,3,New/Low-Value Active
3686,Tier2,39,4,2463.0,0,Champions
3687,Tier1,28,3,270.0,3,New/Low-Value Active
3688,Tier2,187,3,2636.0,2,Dormant/Churned
3689,Tier2,31,1,183.0,3,New/Low-Value Active
3690,Tier2,56,3,1164.0,3,New/Low-Value Active
3691,Tier2,7,4,3699.0,0,Champions
3692,Tier3,24,3,2583.0,3,New/Low-Value Active
3693,Tier3,59,4,965.0,3,New/Low-Value Active
3694,Tier3,54,3,1893.0,3,New/Low-Value Active
3695,Tier2,149,4,546.0,2,Dormant/Churned
3696,Tier3,111,3,1042.0,2,Dormant/Churned
3697,Tier2,143,1,23.0,2,Dormant/Churned
3698,Tier1,83,7,7926.0,1,At-Risk High-Value
3699,Tier1,17,7,5809.0,1,At-Risk High-Value
3700,Tier2,49,5,476.0,0,Champions
3701,Tier3,2,2,118.0,3,New/Low-Value Active
3702,Tier2,0,5,2544.0,0,Champions
3703,Tier3,28,3,1616.0,3,New/Low-Value Active
3704,Tier1,65,5,9821.0,1,At-Risk High-Value
3705,Tier2,52,4,3611.0,0,Champions
3706,Tier2,53,0,0.0,3,New/Low-Value Active
3707,Tier3,3,6,3646.0,0,Champions
3708,Tier3,18,2,289.0,3,New/Low-Value Active
3709,Tier3,7,5,609.0,0,Champions
3710,Tier3,6,6,464.0,0,Champions
3711,Tier2,23,3,2153.0,3,New/Low-Value Active
3712,Tier3,96,4,1838.0,2,Dormant/Churned
3713,Tier1,28,11,8118.0,1,At-Risk High-Value
3714,Tier2,30,3,1965.0,3,New/Low-Value Active
3715,Tier1,88,5,5329.0,0,Champions
3716,Tier3,7,2,680.0,3,New/Low-Value Active
3717,Tier2,23,3,1331.0,3,New/Low-Value Active
3718,Tier3,64,3,419.0,3,New/Low-Value Active
3719,Tier3,8,5,1425.0,0,Champions
3720,Tier3,42,5,129.0,0,Champions
3721,Tier2,46,4,3958.0,0,Champions
3722,Tier2,20,6,5485.0,0,Champions
3723,Tier3,67,3,1071.0,3,New/Low-Value Active
3724,Tier2,35,1,523.0,3,New/Low-Value Active
3725,Tier2,15,1,414.0,3,New/Low-Value Active
3726,Tier1,1,5,2135.0,0,Champions
3727,Tier2,24,7,1121.0,0,Champions
3728,Tier3,76,3,690.0,3,New/Low-Value Active
3729,Tier3,69,0,0.0,3,New/Low-Value Active
3730,Tier1,11,7,3968.0,0,Champions
3731,Tier1,6,4,1826.0,0,Champions
3732,Tier3,10,2,369.0,3,New/Low-Value Active
3733,Tier2,1,2,73.0,3,New/Low-Value Active
3734,Tier3,171,1,662.0,2,Dormant/Churned
3735,Tier3,16,2,867.0,3,New/Low-Value Active
3736,Tier3,97,4,2835.0,2,Dormant/Churned
3737,Tier2,91,6,2258.0,0,Champions
3738,Tier2,4,2,135.0,3,New/Low-Value Active
3739,Tier3,80,3,802.0,3,New/Low-Value Active
3740,Tier3,59,1,186.0,3,New/Low-Value Active
3741,Tier3,155,2,1027.0,2,Dormant/Churned
3742,Tier3,31,3,1787.0,3,New/Low-Value Active
3743,Tier2,4,6,2183.0,0,Champions
3744,Tier1,16,9,7120.0,1,At-Risk High-Value
3745,Tier3,56,1,185.0,3,New/Low-Value Active
3746,Tier2,7,2,817.0,3,New/Low-Value Active
3747,Tier2,34,3,857.0,3,New/Low-Value Active
3748,Tier1,6,4,6594.0,1,At-Risk High-Value
3749,Tier2,18,5,2317.0,0,Champions
3750,Tier3,148,7,453.0,2,Dormant/Churned
3751,Tier3,33,3,148.0,3,New/Low-Value Active
3752,Tier2,9,4,362.0,3,New/Low-Value Active
3753,Tier3,15,3,3036.0,3,New/Low-Value Active
3754,Tier2,3,6,2415.0,0,Champions
3755,Tier2,99,6,1451.0,2,Dormant/Churned
3756,Tier3,129,4,625.0,2,Dormant/Churned
3757,Tier3,34,7,4922.0,0,Champions
3758,Tier3,31,5,3360.0,0,Champions
3759,Tier3,3,6,1372.0,0,Champions
3760,Tier3,13,4,2010.0,0,Champions
3761,Tier3,27,3,4159.0,0,Champions
3762,Tier3,11,3,1540.0,3,New/Low-Value Active
3763,Tier1,46,13,11422.0,1,At-Risk High-Value
3764,Tier3,31,5,3328.0,0,Champions
3765,Tier2,128,4,2430.0,2,Dormant/Churned
3766,Tier3,123,3,626.0,2,Dormant/Churned
3767,Tier2,46,1,170.0,3,New/Low-Value Active
3768,Tier1,7,6,4551.0,0,Champions
3769,Tier3,69,2,216.0,3,New/Low-Value Active
3770,Tier1,16,2,1041.0,3,New/Low-Value Active
3771,Tier1,28,5,1915.0,0,Champions
3772,Tier3,0,1,282.0,3,New/Low-Value Active
3773,Tier2,35,6,5711.0,1,At-Risk High-Value
3774,Tier2,35,1,246.0,3,New/Low-Value Active
3775,Tier2,75,5,2467.0,0,Champions
3776,Tier2,69,3,1329.0,3,New/Low-Value Active
3777,Tier3,28,5,3919.0,0,Champions
3778,Tier2,91,2,961.0,2,Dormant/Churned
3779,Tier3,7,3,129.0,3,New/Low-Value Active
3780,Tier2,146,2,342.0,2,Dormant/Churned
3781,Tier1,21,10,4873.0,1,At-Risk High-Value
3782,Tier3,31,4,1824.0,0,Champions
3783,Tier3,37,3,1042.0,3,New/Low-Value Active
3784,Tier3,37,2,853.0,3,New/Low-Value Active
3785,Tier1,18,9,9074.0,1,At-Risk High-Value
3786,Tier2,280,4,1077.0,2,Dormant/Churned
3787,Tier2,0,2,1121.0,3,New/Low-Value Active
3788,Tier3,0,2,623.0,3,New/Low-Value Active
3789,Tier2,5,5,2339.0,0,Champions
3790,Tier3,19,6,1761.0,0,Champions
3791,Tier2,154,4,2223.0,2,Dormant/Churned
3792,Tier3,5,3,767.0,3,New/Low-Value Active
3793,Tier3,10,5,1860.0,0,Champions
3794,Tier2,24,3,748.0,3,New/Low-Value Active
3795,Tier3,6,2,1092.0,3,New/Low-Value Active
3796,Tier2,9,7,10021.0,1,At-Risk High-Value
3797,Tier3,42,3,451.0,3,New/Low-Value Active
3798,Tier1,13,7,4754.0,0,Champions
3799,Tier3,30,5,1284.0,0,Champions
3800,Tier2,31,2,460.0,3,New/Low-Value Active
3801,Tier3,46,1,537.0,3,New/Low-Value Active
3802,Tier1,16,4,901.0,3,New/Low-Value Active
3803,Tier2,13,7,11216.0,1,At-Risk High-Value
3804,Tier1,85,5,3052.0,0,Champions
3805,Tier3,41,7,825.0,0,Champions
3806,Tier2,14,2,383.0,3,New/Low-Value Active
3807,Tier2,8,3,2315.0,3,New/Low-Value Active
3808,Tier3,50,4,306.0,3,New/Low-Value Active
3809,Tier3,9,4,1167.0,3,New/Low-Value Active
3810,Tier2,0,2,201.0,3,New/Low-Value Active
